mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
4821420700336412,2022-10-06 03:55:35,玉茗记,https://weibo.com/u/1676913220,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/1676913220/M8Zfw1pw0,0,0,0
4821210678167766,2022-10-05 14:01:01,sjyoo9,https://weibo.com/u/2289241102,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/2289241102/M8TMLygOa,0,0,0
4821182094513062,2022-10-05 12:07:27,記得帶腦子出門的太貓,https://weibo.com/u/2837623614,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/2837623614/M8T2FiW3k,0,0,0
4821152704501359,2022-10-05 10:10:40,炸鸡续命啊哟酱,https://weibo.com/u/1455475590,天惹噜！//@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/1455475590/M8ShgiT0z,0,0,0
4821145671699632,2022-10-05 09:42:43,叫我萌王大人请,https://weibo.com/u/1700134263,ICU里经常用胸腺法新做心理安慰用？//@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/1700134263/M8S5V789q,0,0,0
4821145184637297,2022-10-05 09:40:47,叫我萌王大人请,https://weibo.com/u/1700134263,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/1700134263/M8S58jsn7,0,0,0
4821144752357441,2022-10-05 09:39:03,片面共犯·,https://weibo.com/u/7203784778,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/7203784778/M8S4r9Thf,0,0,0
4821142618245715,2022-10-05 09:30:35,喂bug改了吗,https://weibo.com/u/6083965652,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/6083965652/M8S0ZyB5p,0,0,0
4821140452935027,2022-10-05 09:21:58,欢脱脱的冰块er916,https://weibo.com/u/7759004598,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/7759004598/M8RXvcjx9,0,0,0
4821133691719715,2022-10-05 08:55:07,兔杀顺性白男,https://weibo.com/u/2321433545,//@火烧云老板娘://@你的不明朗少女老白://@翟医师:当年赛生庭外和解案的文件，Facts里面列举了该公司带金销售事实：http://t.cn/A6oLkPMT //@Paulfrank0505:我母亲当年手术完，医生建议使用胸腺肽。//@急诊夜鹰://@庄时利和:美国神药日达仙，全球97%的销售额在中国，我认为堪称制药行业的一个奇迹,https://weibo.com/2321433545/M8RMB7dnl,0,0,0
