mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
4820095886951506,2022-10-02 12:11:15,午后狂睡,https://weibo.com/u/1253846303,[吃瓜]和解了。,https://weibo.com/1253846303/M8qMItap4,247,243,2157
4820110622330529,2022-10-02 13:09:48,dede-lab,https://weibo.com/u/2518847513,看到这个标题都知道会有多少人用吃瓜表情嘲讽女生，和解不是无罪，庭审记录里事实确凿，请停止污名化女生[怒][怒][怒],https://weibo.com/2518847513/M8rau9Mhb,173,74,1462
4820114526705340,2022-10-02 13:25:19,互联网俊明说,https://weibo.com/u/1746575865,10月3号开庭，目前和解了。[doge],https://weibo.com/1746575865/M8rgMs8mE,168,245,972
4820097304102606,2022-10-02 12:16:53,王又又,https://weibo.com/u/6498373231,转发微博,https://weibo.com/6498373231/M8qP0hdh4,71,139,354
4820109014604185,2022-10-02 13:03:25,Creamy蕉蕉,https://weibo.com/u/7690478167,？？？？？？这就结了？之前不是说要告到底么[允悲][允悲][允悲],https://weibo.com/7690478167/M8r7TjjL3,33,71,761
4820094679254431,2022-10-02 12:06:26,caozenghui,https://weibo.com/u/1613962150,和解了,https://weibo.com/1613962150/M8qKLCPv1,27,4,1
4820105650769079,2022-10-02 12:50:03,张批话,https://weibo.com/u/1178569251,Repost,https://weibo.com/1178569251/M8r2t3e4v,20,17,667
4820110207091467,2022-10-02 13:08:08,互联网的那点事,https://weibo.com/u/1627825392,和解了，怪不得强哥亲自去[挖鼻],https://weibo.com/1627825392/M8r9OtKOv,14,38,85
4820097162805933,2022-10-02 12:16:18,司令本V,https://weibo.com/u/2941212174,到位了。[爱你][爱你],https://weibo.com/2941212174/M8qOMbLWZ,14,10,28
4820106615980075,2022-10-02 12:53:52,霜叶,https://weibo.com/u/1980768563,这事儿句号了,https://weibo.com/1980768563/M8r41p5GP,11,47,295
4830640611263320,2022-10-31 14:32:12,巴拉巴拉废话仙,https://weibo.com/u/7300793312,好报警首先，达成法律和解的基础事实是认罪，这篇声明相当于是：刘强东在强奸犯罪事实下的畏罪和解。其次，英文稿中的misunderstanding应是“分歧”，参照后文的set aside differences，而不该翻译成有引导性的“误会”。最后，受害者jingyao的中文全名凭什么被媒体公示？下作。,https://weibo.com/7300793312/McR6l5iE8,0,0,0
4824093997926217,2022-10-13 12:58:19,王俊凯明天见,https://weibo.com/u/5283929213,//@sutfxbhe186436://@乔其然://@是Ka什么ya:首先，达成法律和解的基础事实是认罪，这篇声明相当于是：刘强东在强奸犯罪事实下的畏罪和解。其次，英文稿中的misunderstanding应是“分歧”，参照后文的set aside differences，而不该翻译成有引导性的“误会”。最后，受害者jingyao的中文全名凭什么被媒,https://weibo.com/5283929213/Ma6NhxfYd,0,0,0
4824037085938324,2022-10-13 09:12:09,·豆糕·,https://weibo.com/u/1691577184,//@是Ka什么ya:首先，达成法律和解的基础事实是认罪，这篇声明相当于是：刘强东在强奸犯罪事实下的畏罪和解。其次，英文稿中的misunderstanding应是“分歧”，参照后文的set aside differences，而不该翻译成有引导性的“误会”。最后，受害者jingyao的中文全名凭什么被媒体公示？下作。,https://weibo.com/1691577184/Ma5juoUPq,0,0,0
4822802827313302,2022-10-09 23:27:39,布鲁克林男孩suney,https://weibo.com/u/7393869300,男人嘛，有几个不出去玩一下的，奶茶妹也算聪明人，男女之间其实就那么回事，别太较真，差不多就行，权衡利弊，最终不都还是要选择原谅么。刘强东也算是花钱消灾了，无论花多少钱，能把事情平息了都算是一种胜利,https://weibo.com/7393869300/M9zcKuGwu,0,0,0
4822775119744835,2022-10-09 21:37:34,漿果澀酒,https://weibo.com/u/6272760265,//@電解池陰極://@是Ka什么ya:首先，达成法律和解的基础事实是认罪，这篇声明相当于是：刘强东在强奸犯罪事实下的畏罪和解。其次，英文稿中的misunderstanding应是“分歧”，参照后文的set aside differences，而不该翻译成有引导性的“误会”。最后，受害者jingyao的中文全名凭什么被媒体公示？下作。,https://weibo.com/6272760265/M9yu3ET4L,1,0,0
