mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
4821567491541466,2022-10-06 13:38:53,是青蛙也是草,https://weibo.com/u/1911077673,//@下阳游民:转发周知。//@凯雷:日达仙（胸腺肽）其实很管用——很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会,https://weibo.com/1911077673/M934h6t0m,0,0,0
4821267431032657,2022-10-05 17:46:33,喵咪珊珊,https://weibo.com/u/2134076724,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/2134076724/M8Vgj4kDL,0,0,0
4821251908439037,2022-10-05 16:44:52,Sicilia-Julia,https://weibo.com/u/5776163773,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/5776163773/M8URgzpnv,0,0,0
4821232250000479,2022-10-05 15:26:45,福袋66,https://weibo.com/u/1659898365,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/1659898365/M8Ulz007J,0,0,0
4821229566165822,2022-10-05 15:16:05,钟声如初,https://weibo.com/u/1101875381,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/1101875381/M8UhepS0K,0,0,0
4821226423583074,2022-10-05 15:03:35,目有才,https://weibo.com/u/2802497702,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/2802497702/M8Ucaf27w,0,0,0
4821219222750556,2022-10-05 14:34:58,观念可以不同但心不可以坏,https://weibo.com/u/5572948902,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/5572948902/M8U0ybxxO,0,0,0
4821216633815114,2022-10-05 14:24:41,仁者爱山2,https://weibo.com/u/1117066305,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/1117066305/M8TWng0u6,0,0,0
4821212322077140,2022-10-05 14:07:34,舒米叔叔,https://weibo.com/u/1832769941,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/1832769941/M8TPq8Img,0,0,0
4821210834142345,2022-10-05 14:01:38,lebron_6,https://weibo.com/u/1915761387,//@凯雷:日达仙（胸腺肽）其实很管用———很贵的安慰剂，来自美国，当陷入绝望时，用这款药，医生的脸色也会好起来，让患者感到了亮光与希望//@开水族馆的生物男:国内还在卖么？//@沈嘉柯:真正的良心//@江村碧水边:大佬里只有协和感染科的李太生主任说这个药没用，结果去哪里开会都没人接[允悲],https://weibo.com/1915761387/M8TN1hnC1,0,0,0
