mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
4820371137889814,2022-10-03 06:25:00,秋树1981已被炸号,https://weibo.com/u/7639526327,早点把京东交出来早点就没事了//@敬一山:[笑cry][笑cry]//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢，有啥底气谴责刘强东。,https://weibo.com/7639526327/M8xWFx6v4,0,0,2
4820356965335526,2022-10-03 05:28:41,苦丁茶1188,https://weibo.com/u/6559217622,//@邵宛誉的视窗:→_→//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢，有啥底气谴责刘强东。,https://weibo.com/6559217622/M8xzOmo0S,0,0,0
4820351260819700,2022-10-03 05:06:01,一个求真的人,https://weibo.com/u/2729424923,人人都有欲望，等于坑蒙拐骗杀人强奸不被谴责？[哼]//@敬一山:[笑cry][笑cry]//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢，有啥底气谴责刘强东。,https://weibo.com/2729424923/M8xqC3reY,0,0,1
4820329169682977,2022-10-03 03:38:14,邵宛誉的视窗,https://weibo.com/u/7675007292,→_→//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢，有啥底气谴责刘强东。,https://weibo.com/7675007292/M8wQYECZ3,2,3,35
4820246411614720,2022-10-02 22:09:23,嗒哒唧唧,https://weibo.com/u/6988407011,有钱有地位的若不尊重人就不限于女性了；精英新贵男选择“三不”；低收入男性尽管穷，但多会选择花钱。女性也要自我保护意识，深夜酒后若无想法不宜邀异性归家。,https://weibo.com/6988407011/M8uHv6M3S,0,0,0
4820226585923208,2022-10-02 20:50:36,尘机先生,https://weibo.com/u/7783916741,//@柴凤珍:老师，如果说动手动脚，那半夜挽着男人回自己家也欠稳当吧。何况要愤怒还是生气也是刘太的事。//@我是风啊1888_80g:右边，别人再怎样也没有动手动脚啊，也不需要搞了四年最后和解//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？,https://weibo.com/7783916741/M8ubwoQTC,0,0,0
4820225314260671,2022-10-02 20:45:32,voiceyaya,https://weibo.com/u/1542701343,刘强东被骂不冤。刘强东的问题，确实是很多男性都有，有点钱有点地位就不尊重女性，不如多反思下你们自己的行为是不是也有涉嫌性侵的可能。穷人当然也性侵，但模式与此不同，更多是肢体上的强迫。//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁,https://weibo.com/1542701343/M8u9thSov,1,2,12
4820224912923534,2022-10-02 20:43:57,Runaway_旅客,https://weibo.com/u/5330237072,//@柴凤珍:老师，如果说动手动脚，那半夜挽着男人回自己家也欠稳当吧。何况要愤怒还是生气也是刘太的事。//@我是风啊1888_80g:右边，别人再怎样也没有动手动脚啊，也不需要搞了四年最后和解//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？,https://weibo.com/5330237072/M8u8PcgxM,0,0,0
4820224584714884,2022-10-02 20:42:39,eryuedefeng,https://weibo.com/u/2935617405,//@敬一山:[笑cry][笑cry]//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢，有啥底气谴责刘强东。,https://weibo.com/2935617405/M8u8ijMyw,0,0,0
4820224115739091,2022-10-02 20:40:47,李瑶岚,https://weibo.com/u/7638433529,//@我是风啊1888_80g:右边，别人再怎样也没有动手动脚啊，也不需要搞了四年最后和解//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢,https://weibo.com/7638433529/M8u7xo4ZZ,0,0,0
4820223272423516,2022-10-02 20:37:26,大地的孩子67380,https://weibo.com/u/5794491570,//@敬一山:[笑cry][笑cry]//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢，有啥底气谴责刘强东。,https://weibo.com/5794491570/M8u6baasY,0,0,0
4820222093040828,2022-10-02 20:32:45,我是风啊1888_80g,https://weibo.com/u/1067188800,右边，别人再怎样也没有动手动脚啊，也不需要搞了四年最后和解//@柴凤珍:跟外人有个屁关系，就跟穷比就不花花似的。转评里嘲讽刘强东的货们扪着胸口想想，都圣洁得像莲花吗？微博里的油腻们看着露胸露大腿的还围着流哈喇子呢，有啥底气谴责刘强东。,https://weibo.com/1067188800/M8u4hcL3C,4,0,4
